|location|date|damage_livelihood|damage_general|people_affected|people_dead|houses_affected|livelihood_affected|infrastructures_affected|infrastructures_mentioned
2486|Western|||||||||Schools
2487|Zambia|||||||||broad
2488|Zambia|||||||||home
2489|Lusaka|||||||||Road
2490|Lusaka|||||||||embankments
2491|Lusaka|||||||||embankments
2492|Lusaka|||||||||bridges
2493|Lusaka|||||||||bridges
2494|Zambia|||||||||road
2495|Zambia|||||||||schools
2496|Zambia|||||||||schools
2497|Zambia|||||||||market
2498|Zambia|||||||||School
2499|Zambia|||||||||schools
2500|Zambia|||||||||schools
2501|Zambia|||||||||schools
2502|Zambia|||||||||schools
2503|Zambia|||||||||school
2504|Zambia|||||||||houses
2505|Zambia|||||||||houses
2506|Zambia|||||||||Schools
2507|Zambia|||||||||Schools
2508|Kafue|||||||||School
2509|Kafue|||||||||School
2510|Gwembe|||||||||School
2511|Gwembe|||||||||School
2512|Gwembe|||||||||house
2513|Gwembe|||||||||school
2514|Gwembe|||||||||houses
2515|Gwembe|||||||||houses
2516|Kabwe|||||||||house
2517|Kabwe|||||||||houses
2518|Kabwe|||||||||houses
2519|Kabwe|||||||||houses
2520|Kabwe|||||||||houses
2521|Zambia|||||||||school
2522|Zambia|||||||||houses
2523|Zambia|||||||||houses
2524|Zambia|||||||||schools
2525|Zambia|||||||||schools
2526|Zambia|||||||||School
2527|Zambia|||||||||houses
2528|Zambia|||||||||houses
2529|Zambia|||||||||schools
2530|Zambia|||||||||schools
2531|Zambia|||||||||school
2532|Zambia|||||||||schools
2533|Zambia|||||||||schools
2534|Zambia|||||||||school
2535|Zambia|||||||||schools
2536|Zambia|||||||||schools
2537|Zambia|||||||||broad
2538|Zambia|||||||||school
2539|Sesheke|||||||||roads
2540|Sesheke|||||||||roads
2541|Sesheke|||||||||roads
2542|Sesheke|||||||||roads
2543|Sesheke||||444624 |||||
2544|Zambia|||||||||market
2545|Central|||||||||Markets
2546|Central|||||||||Markets
2547|Lusaka||||311533 |||||
2548|Lusaka||||34250 |||||
2549|Lusaka||||81541 |||||
2550|Lusaka||||52364 |||||
2551|Lusaka||||11 |||||
2552|Lusaka|||||||||schools
2553|Lusaka|||||||||schools
2554|Lusaka|||||||||clinics
2555|Lusaka|||||||||clinics
2556|Lusaka|||||||||houses
2557|Lusaka|||||||||houses
2558|Lusaka||||||7871 |||
2559|Lusaka|||||||||houses
2560|Lusaka|||||||||houses
2561|Lusaka|||||||||houses
2562|Lusaka|||||||||houses
2563|Lusaka|||||||||houses
2564|Lusaka|||||||||houses
2565|Lusaka|||||||||houses
2566|Lusaka|||||||||houses
2567|Lusaka||||||565 |||
2568|Lusaka|||||||||houses
2569|Lusaka|||||||||houses
2570|Lusaka|||||||||houses
2571|Lusaka|||||||||houses
2572|Lusaka|||||||||schools
2573|Lusaka|||||||||schools
2574|Lusaka|||||||||roads
2575|Lusaka|||||||||roads
2576|Lusaka|||||||||roads
2577|Lusaka|||||||||roads
2578|Zambia|||||||||houses
2579|Zambia|||||||||houses
2580|Zambia|||||||||clinics
2581|Zambia|||||||||clinics
2582|Zambia|||||||||schools
2583|Zambia|||||||||schools
2584|Zambia|||||||||bridges
2585|Zambia|||||||||bridges
2586|Zambia|||||||||roads
2587|Zambia|||||||||roads
2588|Lusaka|March 2010 5||||||||roads
2589|Lusaka|March 2010 5||||||||roads
2590|Zambia|||||||||road
2591|Zambia|||||||||houses
2592|Zambia|||||||||houses
2593|Zambia|||||||||house
2594|Zambia|||||||||Schools
2595|Zambia|||||||||Schools
2596|Zambia|||||||||roads
2597|Zambia|||||||||roads
2598|Zambia|||||||||schools
2599|Zambia|||||||||schools
2600|Zambia|||||||||roads
2601|Zambia|||||||||roads
2602|Zambia|||||||||school
2603|Zambia|||||||||roads
2604|Zambia|||||||||roads
2605|Zambia|||||||||schools
2606|Zambia|||||||||schools
2607|Zambia||||||||1 school|
2608|Zambia|||||||||school
2609|Zambia|||||||||school
2610|Zambia|||||||||schools
2611|Zambia|||||||||schools
2612|Zambia|||||||||houses
2613|Zambia|||||||||houses
2614|Zambia|||||||||houses
2615|Zambia|||||||||houses
2616|Zambia|||||||||houses
2617|Zambia|||||||||houses
2618|Zambia||||1329 |||||
2619|Zambia|||||||||houses
2620|Zambia|||||||||houses
2621|Lusaka|March 2010 7||||||||school
2622|Lusaka|March 2010 7||||||||houses
2623|Lusaka|March 2010 7||||||||houses
2624|Lusaka|March 2010 7||||||||road
2625|Lusaka|March 2010 7||||||||road
2626|Lusaka|March 2010 7||||||||roads
2627|Lusaka|March 2010 7||||||||roads
2628|Zambia|4.1.10||||||||roads
2629|Zambia|4.1.10||||||||roads
2630|Zambia|4.1.10||||||||roads
2631|Zambia|4.1.10||||||||roads
2632|Zambia|4.1.10||||||||houses
2633|Zambia|4.1.10||||||||houses
2634|Zambia|4.1.10||||||||roads
2635|Zambia|4.1.10||||||||roads
2636|Zambia|4.1.10||||||||roads
2637|Zambia|4.1.10||||||||roads
2638|Zambia|4.1.10|||||||3 schoolschools|
2639|Zambia|4.1.10||||||||schools
2640|Zambia|4.1.10||||||||schools
2641|Zambia|4.1.10||||||||schools
2642|Zambia|4.1.10||||||||schools
2643|Zambia|4.1.10||||||||schools
2644|Zambia|4.1.10||||||||schools
2645|Zambia|4.1.10||||||||school
2646|Zambia|4.1.10||||||||schools
2647|Zambia|4.1.10||||||||schools
2648|Zambia|4.2.10, March 2010 9||||||||clinic
2649|Zambia|4.2.10, March 2010 9|||||7871 |||
2650|Zambia|4.2.10, March 2010 9|||||10551 |||
2651|Zambia|4.2.10, March 2010 9||||||||houses
2652|Zambia|4.2.10, March 2010 9||||||||houses
2653|Zambia|4.2.10, March 2010 9||||||||houses
2654|Zambia|4.2.10, March 2010 9||||||||houses
2655|Zambia|4.2.10, March 2010 9||||||||houses
2656|Zambia|4.2.10, March 2010 9||||||||houses
2657|Zambia|4.2.10, March 2010 9||||||||school
2658|Zambia|4.2.10, March 2010 9||||||||roads
2659|Zambia|4.2.10, March 2010 9||||||||roads
2660|Zambia|March 2010 10, March 2010 11|||||565 |||
2661|Zambia|March 2010 10, March 2010 11||||||||houses
2662|Zambia|March 2010 10, March 2010 11||||||||houses
2663|Zambia|March 2010 10, March 2010 11||||||||houses
2664|Zambia|March 2010 10, March 2010 11||||||||houses
2665|Zambia|March 2010 10, March 2010 11|||||||2 clinicclinics|
2666|Zambia|March 2010 10, March 2010 11|||||||5 schoolschools|
2667|Zambia|March 2010 10, March 2010 11||||||||clinics
2668|Zambia|March 2010 10, March 2010 11||||||||clinics
2669|Zambia|March 2010 10, March 2010 11||||||||schools
2670|Zambia|March 2010 10, March 2010 11||||||||schools
2671|Zambia|March 2010 10, March 2010 11||||||||roads
2672|Zambia|March 2010 10, March 2010 11||||||||roads
2673|Zambia|March 2010 10, March 2010 11||||||||schools
2674|Zambia|March 2010 10, March 2010 11||||||||schools
2675|Zambia|March 2010 10, March 2010 11||||||||school
2676|Zambia|March 2010 10, March 2010 11||||||||school
2677|Zambia|March 2010 10, March 2010 11||||||||school
2678|Zambia|March 2010 10, March 2010 11||||||||houses
2679|Zambia|March 2010 10, March 2010 11||||||||houses
2680|Zambia|March 2010 10, March 2010 11||||||||homes
2681|Zambia|March 2010 10, March 2010 11||||||||homes
2682|Zambia|March 2010 10, March 2010 11||||||||homes
2683|Zambia|March 2010 10, March 2010 11||||||||homes
2684|Zambia|March 2010 10, March 2010 11||||||||homes
2685|Zambia|March 2010 10, March 2010 11||||||||homes
2686|Zambia|March 2010 10, March 2010 11||||||||schools
2687|Zambia|March 2010 10, March 2010 11||||||||schools
2688|Zambia|March 2010 10, March 2010 11||||||||markets
2689|Zambia|March 2010 10, March 2010 11||||||||markets
2690|Zambia|March 2010 10, March 2010 11||||||||clinics
2691|Zambia|March 2010 10, March 2010 11||||||||clinics
2692|Zambia|March 2010 10, March 2010 11||||||||roads
2693|Zambia|March 2010 10, March 2010 11||||||||roads
2694|Zambia|March 2010 10, March 2010 11||||||||schools
2695|Zambia|March 2010 10, March 2010 11||||||||schools
2696|Zambia|March 2010 10, March 2010 11||||||||roads
2697|Zambia|March 2010 10, March 2010 11||||||||roads
2698|Zambia|March 2010 10, March 2010 11||||||||school
2699|Zambia|March 2010 10, March 2010 11||||||||houses
2700|Zambia|March 2010 10, March 2010 11||||||||houses
2701|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||train
2702|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||railway
2703|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||School
2704|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||School
2705|Lusaka|March 2010 12, March 2010 13, March 2010 14|||||407 |||
2706|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2707|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2708|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||house
2709|Lusaka|March 2010 12, March 2010 13, March 2010 14|||||||2 schoolschools|
2710|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2711|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2712|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2713|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2714|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||school
2715|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||school
2716|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2717|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2718|Lusaka|March 2010 12, March 2010 13, March 2010 14|||4 |||||
2719|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||school
2720|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||road
2721|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2722|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2723|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2724|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2725|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2726|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2727|Lusaka|March 2010 12, March 2010 13, March 2010 14|||||548 |||
2728|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2729|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2730|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2731|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2732|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||clinic
2733|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||road
2734|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||clinic
2735|Lusaka|March 2010 12, March 2010 13, March 2010 14|||||||2 schoolschools|
2736|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2737|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2738|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2739|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2740|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||house
2741|Lusaka|March 2010 12, March 2010 13, March 2010 14|||600 |||||
2742|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2743|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2744|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2745|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2746|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||homes
2747|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||homes
2748|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||school
2749|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||school
2750|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2751|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2752|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||school
2753|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2754|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2755|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2756|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2757|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2758|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2759|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2760|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2761|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||train
2762|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||railway
2763|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||clinics
2764|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||clinics
2765|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2766|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2767|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2768|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2769|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2770|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2771|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2772|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2773|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2774|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2775|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2776|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||schools
2777|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2778|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||houses
2779|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2780|Lusaka|March 2010 12, March 2010 13, March 2010 14||||||||roads
2781|Zambia|||||||||roads
2782|Zambia|||||||||roads
2783|Zambia|||||||||roads
2784|Zambia|||||||||roads
2785|Zambia|||||||||road
2786|Zambia||||||600 |||
2787|Zambia|||||||||houses
2788|Zambia|||||||||houses
2789|Zambia|||||||||house
2790|Zambia|||||||||houses
2791|Zambia|||||||||houses
2792|Zambia||||||||3 schoolschools|
2793|Zambia|||||||||clinic
2794|Zambia|||||||||schools
2795|Zambia|||||||||schools
2796|Zambia|||||||||schools
2797|Zambia|||||||||schools
2798|Zambia||||||||17 roadroads|
2799|Zambia|||||||||roads
2800|Zambia|||||||||roads
2801|Zambia|||||||||roads
2802|Zambia|||||||||roads
2803|Zambia||||9 |||||
2804|Zambia||||57 |||||
2805|Zambia|||||||||houses
2806|Zambia|||||||||houses
2807|Zambia|||||||||houses
2808|Zambia|||||||||houses
2809|Zambia|||||||||schools
2810|Zambia|||||||||schools
2811|Zambia||||9 |||||
2812|Zambia|||||||||road
2813|Zambia|||||||||roads
2814|Zambia|||||||||roads
2815|Zambia|||||||||roads
2816|Zambia|||||||||roads
2817|Zambia|||||||||roads
2818|Zambia|||||||||roads
2819|Zambia|||||||||roads
2820|Zambia|||||||||roads
2821|Zambia|||||||||school
2822|Zambia|||||||||school
2823|Zambia||||||7858 |||
2824|Zambia||||||9951 |||
2825|Zambia|||||||||houses
2826|Zambia|||||||||houses
2827|Zambia|||||||||houses
2828|Zambia|||||||||houses
2829|Zambia|||||||||houses
2830|Zambia|||||||||houses
2831|Zambia|||||||||clinics
2832|Zambia|||||||||clinics
2833|Zambia|||||||||bridges
2834|Zambia|||||||||bridges
2835|Zambia|||||||||roads
2836|Zambia|||||||||roads
2837|Zambia|||||||||roads
2838|Zambia|||||||||roads
2839|Zambia||||||||4 marketmarkets|
2840|Zambia|||||||||markets
2841|Zambia|||||||||markets
2842|Zambia|||||||||Markets
2843|Zambia|||||||||Markets
2844|Zambia||||660 |||||
2845|Zambia||||3630 |||||
2846|Zambia|||||||||houses
2847|Zambia|||||||||houses
2848|Zambia||||598 |||||
2849|Zambia||||6688 |||||
2850|Zambia|||||||||houses
2851|Zambia|||||||||houses
2852|Zambia|||||||||market
2853|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2854|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2855|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||school
2856|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||clinic
2857|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||damp
2858|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||houses
2859|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||houses
2860|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||houses
2861|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||houses
2862|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||clinic
2863|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||Clinic
2864|Lusaka|March 2010 17, March 2010 18, March 2010 19|||||||2 schoolschools|
2865|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||schools
2866|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||schools
2867|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||school
2868|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||school
2869|Lusaka|March 2010 17, March 2010 18, March 2010 19|||||||6 roadroads|
2870|Lusaka|March 2010 17, March 2010 18, March 2010 19|||||||4 roadroads|
2871|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2872|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2873|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2874|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2875|Lusaka|March 2010 17, March 2010 18, March 2010 19|||||||6 marketmarkets|
2876|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||markets
2877|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||markets
2878|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||market
2879|Lusaka|March 2010 17, March 2010 18, March 2010 19|||308 |||||
2880|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||houses
2881|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||houses
2882|Lusaka|March 2010 17, March 2010 18, March 2010 19|||9 |||||
2883|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||homes
2884|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||homes
2885|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||houses
2886|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||houses
2887|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||homes
2888|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||homes
2889|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||homes
2890|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||homes
2891|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||homes
2892|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||homes
2893|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2894|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2895|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||clinic
2896|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||school
2897|Zambia|March 2010 17, March 2010 18, March 2010 19||||||||road
2898|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||road
2899|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2900|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2901|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2902|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||roads
2903|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||road
2904|Lusaka|March 2010 17, March 2010 18, March 2010 19||||||||road
2905|Zambia|February 2010, 2005, 2008, March 2010 20|||10 |||||
2906|Zambia|February 2010, 2005, 2008, March 2010 20|||||15368 |||
2907|Zambia|February 2010, 2005, 2008, March 2010 20||||||||houses
2908|Zambia|February 2010, 2005, 2008, March 2010 20||||||||houses
2909|Zambia|February 2010, 2005, 2008, March 2010 20||||||||houses
2910|Zambia|February 2010, 2005, 2008, March 2010 20||||||||houses
2911|Zambia|February 2010, 2005, 2008, March 2010 20|||||||3 schoolschools|
2912|Zambia|February 2010, 2005, 2008, March 2010 20||||||||schools
2913|Zambia|February 2010, 2005, 2008, March 2010 20||||||||schools
2914|Zambia|February 2010, 2005, 2008, March 2010 20||||||||school
2915|Zambia|February 2010, 2005, 2008, March 2010 20|||||||2 roadroads|
2916|Zambia|February 2010, 2005, 2008, March 2010 20||||||||roads
2917|Zambia|February 2010, 2005, 2008, March 2010 20||||||||roads
2918|Zambia|February 2010, 2005, 2008, March 2010 20||||||||road
2919|Zambia|February 2010, 2005, 2008, March 2010 20||||||||roads
2920|Zambia|February 2010, 2005, 2008, March 2010 20||||||||roads
2921|Zambia|February 2010, 2005, 2008, March 2010 20||||||||roads
2922|Zambia|February 2010, 2005, 2008, March 2010 20||||||||roads
2923|Zambia|February 2010, 2005, 2008, March 2010 20|||||||6 marketmarkets|
2924|Zambia|February 2010, 2005, 2008, March 2010 20||||||||markets
2925|Zambia|February 2010, 2005, 2008, March 2010 20||||||||markets
2926|Zambia|February 2010, 2005, 2008, March 2010 20||||||||markets
2927|Zambia|February 2010, 2005, 2008, March 2010 20||||||||markets
2928|Zambia|February 2010, 2005, 2008, March 2010 20||||||||houses
2929|Zambia|February 2010, 2005, 2008, March 2010 20||||||||houses
2930|Zambia|February 2010, 2005, 2008, March 2010 20||||||||houses
2931|Zambia|February 2010, 2005, 2008, March 2010 20||||||||houses
2932|Zambia|February 2010, 2005, 2008, March 2010 20||||||||clinic
2933|Zambia|February 2010, 2005, 2008, March 2010 20||||||||market
2934|Zambia|February 2010, 2005, 2008, March 2010 20||||||||roads
2935|Zambia|February 2010, 2005, 2008, March 2010 20||||||||roads
2936|Zambia|February 2010, 2005, 2008, March 2010 20||||||||schools
2937|Zambia|February 2010, 2005, 2008, March 2010 20||||||||schools
2938|Zambia|February 2010, 2005, 2008, March 2010 20||||||||roads
2939|Zambia|February 2010, 2005, 2008, March 2010 20||||||||roads
2940|Zambia|February 2010, 2005, 2008, March 2010 20||||||||school
2941|Zambia|February 2010, 2005, 2008, March 2010 20||||||||market
2942|Zambia|February 2010, 2005, 2008, March 2010 20||||||||schools
2943|Zambia|February 2010, 2005, 2008, March 2010 20||||||||schools
2944|Zambia|February 2010, 2005, 2008, March 2010 20||||||||markets
2945|Zambia|February 2010, 2005, 2008, March 2010 20||||||||markets
2946|Lusaka|March 2010 22 On||||||||roads
2947|Lusaka|March 2010 22 On||||||||roads
2948|Lusaka|March 2010 22 On||||||||roads
2949|Lusaka|March 2010 22 On||||||||roads
2950|Lusaka|March 2010 22 On||||||||roads
2951|Lusaka|March 2010 22 On||||||||roads
2952|Lusaka|March 2010 22 On||||||||homes
2953|Lusaka|March 2010 22 On||||||||homes
2954|Lusaka|March 2010 22 On|||||55 |||
2955|Lusaka|March 2010 22 On||||||||houses
2956|Lusaka|March 2010 22 On||||||||houses
2957|Lusaka|March 2010 22 On||||||||houses
2958|Lusaka|March 2010 22 On||||||||houses
2959|Lusaka|March 2010 22 On||||||||house
2960|Lusaka|March 2010 22 On||||||||clinics
2961|Lusaka|March 2010 22 On||||||||clinics
2962|Kafue|March 2010 22 On|||||||6 roadroads|
2963|Kafue|March 2010 22 On||||||||roads
2964|Kafue|March 2010 22 On||||||||roads
2965|Kafue|March 2010 22 On||||||||road
2966|Lusaka|March 2010 22 On|||242 |||||
2967|Lusaka|March 2010 22 On|||9 |||||
2968|Lusaka|March 2010 22 On||||||||houses
2969|Lusaka|March 2010 22 On||||||||houses
2970|Lusaka|March 2010 22 On||||||||roads
2971|Lusaka|March 2010 22 On||||||||roads
2972|Lusaka|March 2010 22 On||||||||roads
2973|Lusaka|March 2010 22 On||||||||roads
2974|Lusaka|March 2010 22 On||||||||roads
2975|Lusaka|March 2010 22 On||||||||roads
2976|Kabwe|March 2010||||||||roads
2977|Kabwe|March 2010||||||||roads
2978|Kabwe|March 2010|||||1 |||
2979|Kabwe|March 2010||||||||house
2980|Kabwe|March 2010||||||||School
2981|Kabwe|March 2010||||||||School
2982|Kabwe|March 2010||||||||School
2983|Kabwe|March 2010||||||||road
2984|Kabwe|March 2010||||||||road
2985|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
2986|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
2987|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
2988|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
2989|Luangwa|March 2010 23, December 2009, March 2010 24||||||||Clinic
2990|Luangwa|March 2010 23, December 2009, March 2010 24||||||||School
2991|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
2992|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
2993|Luangwa|March 2010 23, December 2009, March 2010 24||||||||house
2994|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
2995|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
2996|Luangwa|March 2010 23, December 2009, March 2010 24|||||983 |||
2997|Luangwa|March 2010 23, December 2009, March 2010 24|||||844 |||
2998|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
2999|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3000|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3001|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3002|Luangwa|March 2010 23, December 2009, March 2010 24||||||||house
3003|Luangwa|March 2010 23, December 2009, March 2010 24|||||||4 bridgebridges|
3004|Luangwa|March 2010 23, December 2009, March 2010 24|||||||3 roadroads|
3005|Luangwa|March 2010 23, December 2009, March 2010 24|||||||3 roadroads|
3006|Luangwa|March 2010 23, December 2009, March 2010 24|||||||2 schoolschools|
3007|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridges
3008|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridges
3009|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3010|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3011|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3012|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3013|Luangwa|March 2010 23, December 2009, March 2010 24||||||||Schools
3014|Luangwa|March 2010 23, December 2009, March 2010 24||||||||Schools
3015|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3016|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3017|Luangwa|March 2010 23, December 2009, March 2010 24||||||||house
3018|Luangwa|March 2010 23, December 2009, March 2010 24||||||||clinic
3019|Luangwa|March 2010 23, December 2009, March 2010 24||||||||clinic
3020|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3021|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3022|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3023|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3024|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3025|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3026|Luangwa|March 2010 23, December 2009, March 2010 24|||24 |||||
3027|Luangwa|March 2010 23, December 2009, March 2010 24|||||1 |||
3028|Luangwa|March 2010 23, December 2009, March 2010 24|||||||4 bridgebridges|
3029|Luangwa|March 2010 23, December 2009, March 2010 24|||||||3 bridgebridges|
3030|Luangwa|March 2010 23, December 2009, March 2010 24|||||||4 bridgebridges|
